numero,variable,region,model,langue,surprisal
8,ORCsgGap,8,BERT,Anglais,0.7526252269744873
8,ORCsgGap,9,BERT,Anglais,17.39306640625
9,ORCplGap,1,BERT,Anglais,13.400745391845703
9,ORCplGap,2,BERT,Anglais,0.27438753843307495
9,ORCplGap,3,BERT,Anglais,9.302526473999023
9,ORCplGap,4,BERT,Anglais,0.5872642397880554
9,ORCplGap,5,BERT,Anglais,8.85377311706543
9,ORCplGap,6,BERT,Anglais,14.069175720214844
9,ORCplGap,8,BERT,Anglais,0.013416037894785404
9,ORCplGap,9,BERT,Anglais,21.3416805267334
9,ORCsgGap,1,BERT,Anglais,13.23974609375
9,ORCsgGap,2,BERT,Anglais,0.3077683746814728
9,ORCsgGap,3,BERT,Anglais,8.02176570892334
9,ORCsgGap,4,BERT,Anglais,0.7176898121833801
9,ORCsgGap,5,BERT,Anglais,10.649482727050781
9,ORCsgGap,6,BERT,Anglais,14.109402656555176
9,ORCsgGap,8,BERT,Anglais,0.016138577833771706
9,ORCsgGap,9,BERT,Anglais,21.655738830566406
10,ORCplGap,1,BERT,Anglais,21.56308364868164
10,ORCplGap,2,BERT,Anglais,0.22037701308727264
10,ORCplGap,3,BERT,Anglais,7.09222936630249
10,ORCplGap,4,BERT,Anglais,4.69918155670166
10,ORCplGap,5,BERT,Anglais,16.965173721313477
10,ORCplGap,6,BERT,Anglais,19.66847038269043
10,ORCplGap,8,BERT,Anglais,15.034866333007812
10,ORCplGap,9,BERT,Anglais,10.171789169311523
10,ORCsgGap,1,BERT,Anglais,21.646299362182617
10,ORCsgGap,2,BERT,Anglais,0.45022425055503845
10,ORCsgGap,3,BERT,Anglais,7.956376075744629
10,ORCsgGap,4,BERT,Anglais,4.328260898590088
10,ORCsgGap,5,BERT,Anglais,16.06380271911621
10,ORCsgGap,6,BERT,Anglais,19.7952880859375
10,ORCsgGap,8,BERT,Anglais,15.182056427001953
10,ORCsgGap,9,BERT,Anglais,10.364858627319336
11,ORCplGap,1,BERT,Anglais,12.619336128234863
11,ORCplGap,2,BERT,Anglais,1.2670639753341675
11,ORCplGap,3,BERT,Anglais,9.196276664733887
11,ORCplGap,4,BERT,Anglais,0.4377073645591736
11,ORCplGap,5,BERT,Anglais,23.330598831176758
11,ORCplGap,6,BERT,Anglais,12.111991882324219
11,ORCplGap,8,BERT,Anglais,15.492166519165039
11,ORCplGap,9,BERT,Anglais,11.246939659118652
11,ORCsgGap,1,BERT,Anglais,12.6696138381958
11,ORCsgGap,2,BERT,Anglais,1.6085987091064453
11,ORCsgGap,3,BERT,Anglais,6.1122331619262695
11,ORCsgGap,4,BERT,Anglais,1.3515280485153198
11,ORCsgGap,5,BERT,Anglais,24.614479064941406
11,ORCsgGap,6,BERT,Anglais,12.585205078125
11,ORCsgGap,8,BERT,Anglais,15.963945388793945
11,ORCsgGap,9,BERT,Anglais,10.965381622314453
12,ORCplGap,1,BERT,Anglais,11.16373348236084
12,ORCplGap,2,BERT,Anglais,0.6687498092651367
12,ORCplGap,3,BERT,Anglais,9.158002853393555
12,ORCplGap,4,BERT,Anglais,3.0451414585113525
12,ORCplGap,5,BERT,Anglais,0.23204916715621948
12,ORCplGap,6,BERT,Anglais,21.290607452392578
12,ORCplGap,8,BERT,Anglais,13.79525089263916
12,ORCplGap,9,BERT,Anglais,26.07164764404297
12,ORCsgGap,1,BERT,Anglais,10.74179458618164
12,ORCsgGap,2,BERT,Anglais,1.5967024564743042
12,ORCsgGap,3,BERT,Anglais,8.438277244567871
