numero,variable,region,model,langue,surprisal
12,ORCsg,3,BERT,Français,12.311465914466686
12,ORCsg,4,BERT,Français,10.614257511982764
12,ORCsg,5,BERT,Français,16.386550658303488
12,ORCsg,6,BERT,Français,15.018947989151743
12,ORCsg,7,BERT,Français,10.374846010857622
12,ORCsg,8,BERT,Français,10.399922631215247
12,ORCsg,9,BERT,Français,14.637057186818739
13,ORCpl,1,BERT,Français,18.2146732590735
13,ORCpl,2,BERT,Français,10.094365194823915
13,ORCpl,3,BERT,Français,7.0997614122977035
13,ORCpl,4,BERT,Français,6.397073398821547
13,ORCpl,5,BERT,Français,8.663922134122085
13,ORCpl,6,BERT,Français,15.521530922282622
13,ORCpl,7,BERT,Français,9.742747699492005
13,ORCpl,8,BERT,Français,15.58610354077199
13,ORCpl,9,BERT,Français,10.46737226507401
14,ORCpl,1,BERT,Français,17.377130215046716
14,ORCpl,2,BERT,Français,12.758171154972453
14,ORCpl,3,BERT,Français,9.198156678880663
14,ORCpl,4,BERT,Français,5.673284704952558
14,ORCpl,5,BERT,Français,12.160075320606932
14,ORCpl,6,BERT,Français,13.915391736599457
14,ORCpl,7,BERT,Français,12.617348007127074
14,ORCpl,8,BERT,Français,17.234811040901103
14,ORCpl,9,BERT,Français,16.149460126474807
15,ORCpl,1,BERT,Français,15.979597831902316
15,ORCpl,2,BERT,Français,15.143713352472552
15,ORCpl,3,BERT,Français,14.028906877938555
15,ORCpl,4,BERT,Français,8.220850962036817
15,ORCpl,5,BERT,Français,13.96821837849122
15,ORCpl,6,BERT,Français,16.53294763661907
15,ORCpl,7,BERT,Français,12.270824371640519
15,ORCpl,8,BERT,Français,16.946640665153698
15,ORCpl,9,BERT,Français,15.846796056056217
16,ORCpl,1,BERT,Français,17.099682443639924
16,ORCpl,2,BERT,Français,12.745184738214052
16,ORCpl,3,BERT,Français,18.66776044046991
16,ORCpl,4,BERT,Français,7.157990406820058
16,ORCpl,5,BERT,Français,21.152296391894758
16,ORCpl,6,BERT,Français,17.71143803310849
16,ORCpl,7,BERT,Français,10.235124664395968
16,ORCpl,8,BERT,Français,19.22161821989256
16,ORCpl,9,BERT,Français,15.278106343083165
17,ORCpl,1,BERT,Français,19.245690475303636
17,ORCpl,2,BERT,Français,10.809368243771312
17,ORCpl,3,BERT,Français,9.5422107182306
17,ORCpl,4,BERT,Français,5.208217578960111
17,ORCpl,5,BERT,Français,8.189269031557144
17,ORCpl,6,BERT,Français,16.210160632198622
17,ORCpl,7,BERT,Français,10.605381614549321
17,ORCpl,8,BERT,Français,8.598231168616206
17,ORCpl,9,BERT,Français,17.00463739016382
18,ORCpl,1,BERT,Français,16.217265480782615
18,ORCpl,2,BERT,Français,13.089389472904093
18,ORCpl,3,BERT,Français,22.436228952375426
18,ORCpl,4,BERT,Français,8.378149112175981
18,ORCpl,5,BERT,Français,12.624412184990536
18,ORCpl,6,BERT,Français,14.523722881674086
18,ORCpl,7,BERT,Français,11.389934669353071
18,ORCpl,8,BERT,Français,19.281187151503197
18,ORCpl,9,BERT,Français,15.337190938711972
19,ORCsg,1,BERT,Français,19.958463830011006
19,ORCsg,2,BERT,Français,14.69970176811835
19,ORCsg,3,BERT,Français,18.464988219447065
19,ORCsg,4,BERT,Français,5.513346622726621
19,ORCsg,5,BERT,Français,7.5621805070928
19,ORCsg,6,BERT,Français,14.08687300760398
19,ORCsg,7,BERT,Français,8.439150823682855
19,ORCsg,8,BERT,Français,9.995012706276112
19,ORCsg,9,BERT,Français,12.87381528773483
20,ORCsg,1,BERT,Français,17.429336480502272
20,ORCsg,2,BERT,Français,12.031714653643387
20,ORCsg,3,BERT,Français,12.544608056873061
20,ORCsg,4,BERT,Français,5.537367803590422
20,ORCsg,5,BERT,Français,18.664165893958486
20,ORCsg,6,BERT,Français,14.345365063967698
20,ORCsg,7,BERT,Français,9.498017076058176
20,ORCsg,8,BERT,Français,15.624865355568843
20,ORCsg,9,BERT,Français,18.287618156120008
21,ORCsg,1,BERT,Français,17.545175358392306
21,ORCsg,2,BERT,Français,12.41913673389481
21,ORCsg,3,BERT,Français,7.500125653394416
21,ORCsg,4,BERT,Français,10.629136759701439
21,ORCsg,5,BERT,Français,8.346573652224949
21,ORCsg,6,BERT,Français,16.660564241762337
21,ORCsg,7,BERT,Français,12.765448000921822
21,ORCsg,8,BERT,Français,23.779469336875763
21,ORCsg,9,BERT,Français,15.095986261448179
22,ORCsg,1,BERT,Français,14.535002516008563
22,ORCsg,2,BERT,Français,10.092984298170311
22,ORCsg,3,BERT,Français,12.452614492742237
22,ORCsg,4,BERT,Français,6.470602213691794
22,ORCsg,5,BERT,Français,10.994728571054468
22,ORCsg,6,BERT,Français,20.67299045326488
22,ORCsg,7,BERT,Français,9.964099635771175
22,ORCsg,8,BERT,Français,14.612354039610548
22,ORCsg,9,BERT,Français,15.597989446888558
23,ORCsg,1,BERT,Français,17.834985693031268
23,ORCsg,2,BERT,Français,20.904844625837168
23,ORCsg,3,BERT,Français,9.329317928814465
23,ORCsg,4,BERT,Français,6.259852077220191
23,ORCsg,5,BERT,Français,19.038960522356703
23,ORCsg,6,BERT,Français,16.865636823887325
23,ORCsg,7,BERT,Français,8.107552143336301
23,ORCsg,8,BERT,Français,16.163736941039705
23,ORCsg,9,BERT,Français,16.48802035076178
24,ORCsg,1,BERT,Français,17.229340441800733
24,ORCsg,2,BERT,Français,10.769420988017735
24,ORCsg,3,BERT,Français,21.692128543294956
