numero,variable,region,model,langue,surprisal
13,CMPsg,3,BERT,Italien,9.515186309814453
13,CMPsg,4,BERT,Italien,0.04225089028477669
13,CMPsg,5,BERT,Italien,11.7849760055542
13,CMPsg,6,BERT,Italien,28.266624450683594
13,CMPsg,7,BERT,Italien,15.107283592224121
13,CMPsg,8,BERT,Italien,0.029304884374141693
13,CMPpl,1,BERT,Italien,13.230643272399902
13,CMPpl,2,BERT,Italien,4.158130645751953
13,CMPpl,3,BERT,Italien,9.1805419921875
13,CMPpl,4,BERT,Italien,0.02731121890246868
13,CMPpl,5,BERT,Italien,11.97725772857666
13,CMPpl,6,BERT,Italien,28.81654930114746
13,CMPpl,7,BERT,Italien,15.086618423461914
13,CMPpl,8,BERT,Italien,0.026377860456705093
13,ORCsg,1,BERT,Italien,12.724061012268066
13,ORCsg,2,BERT,Italien,8.26587963104248
13,ORCsg,3,BERT,Italien,8.016804695129395
13,ORCsg,4,BERT,Italien,2.6166701316833496
13,ORCsg,5,BERT,Italien,9.389859199523926
13,ORCsg,6,BERT,Italien,22.683650970458984
13,ORCsg,7,BERT,Italien,19.583112716674805
13,ORCsg,8,BERT,Italien,0.042234331369400024
13,ORCpl,1,BERT,Italien,12.403321266174316
13,ORCpl,2,BERT,Italien,10.169670104980469
13,ORCpl,3,BERT,Italien,8.361342430114746
13,ORCpl,4,BERT,Italien,2.9961018562316895
13,ORCpl,5,BERT,Italien,9.554444313049316
13,ORCpl,6,BERT,Italien,24.727802276611328
13,ORCpl,7,BERT,Italien,19.773624420166016
13,ORCpl,8,BERT,Italien,0.04044203832745552
14,CMPsg,1,BERT,Italien,15.82955551147461
14,CMPsg,2,BERT,Italien,4.781910419464111
14,CMPsg,3,BERT,Italien,18.472999572753906
14,CMPsg,4,BERT,Italien,0.020521335303783417
14,CMPsg,5,BERT,Italien,11.387261390686035
14,CMPsg,6,BERT,Italien,8.632349967956543
14,CMPsg,7,BERT,Italien,13.007486343383789
14,CMPsg,8,BERT,Italien,0.015062605030834675
14,CMPpl,1,BERT,Italien,17.572397232055664
14,CMPpl,2,BERT,Italien,2.7243897914886475
14,CMPpl,3,BERT,Italien,2.1500158309936523
14,CMPpl,4,BERT,Italien,0.029794204980134964
14,CMPpl,5,BERT,Italien,11.60987663269043
14,CMPpl,6,BERT,Italien,8.817623138427734
14,CMPpl,7,BERT,Italien,13.06507396697998
14,CMPpl,8,BERT,Italien,0.013985870406031609
14,ORCsg,1,BERT,Italien,15.059757232666016
14,ORCsg,2,BERT,Italien,9.147192001342773
14,ORCsg,3,BERT,Italien,13.638839721679688
14,ORCsg,4,BERT,Italien,5.977184295654297
14,ORCsg,5,BERT,Italien,10.466466903686523
14,ORCsg,6,BERT,Italien,19.011638641357422
14,ORCsg,7,BERT,Italien,14.682846069335938
14,ORCsg,8,BERT,Italien,0.027833616361021996
14,ORCpl,1,BERT,Italien,16.29366683959961
14,ORCpl,2,BERT,Italien,9.63847541809082
14,ORCpl,3,BERT,Italien,3.6137280464172363
14,ORCpl,4,BERT,Italien,6.411370277404785
14,ORCpl,5,BERT,Italien,7.718082427978516
14,ORCpl,6,BERT,Italien,19.815561294555664
14,ORCpl,7,BERT,Italien,14.834017753601074
14,ORCpl,8,BERT,Italien,0.02867317944765091
15,CMPsg,1,BERT,Italien,13.380416870117188
15,CMPsg,2,BERT,Italien,7.156693935394287
15,CMPsg,3,BERT,Italien,3.9347333908081055
15,CMPsg,4,BERT,Italien,0.009972751140594482
15,CMPsg,5,BERT,Italien,24.5411376953125
15,CMPsg,6,BERT,Italien,4.261757850646973
15,CMPsg,7,BERT,Italien,23.969188690185547
15,CMPsg,8,BERT,Italien,0.03407316282391548
15,CMPpl,1,BERT,Italien,14.545273780822754
15,CMPpl,2,BERT,Italien,8.181529998779297
15,CMPpl,3,BERT,Italien,4.069762229919434
15,CMPpl,4,BERT,Italien,0.012873412109911442
15,CMPpl,5,BERT,Italien,24.32878303527832
15,CMPpl,6,BERT,Italien,3.6616933345794678
15,CMPpl,7,BERT,Italien,24.216997146606445
15,CMPpl,8,BERT,Italien,0.0367782786488533
15,ORCsg,1,BERT,Italien,12.164237022399902
15,ORCsg,2,BERT,Italien,21.865882873535156
15,ORCsg,3,BERT,Italien,7.931532382965088
15,ORCsg,4,BERT,Italien,2.088930606842041
15,ORCsg,5,BERT,Italien,24.25384521484375
15,ORCsg,6,BERT,Italien,30.117958068847656
15,ORCsg,7,BERT,Italien,22.11335563659668
15,ORCsg,8,BERT,Italien,0.07051916420459747
15,ORCpl,1,BERT,Italien,11.964755058288574
15,ORCpl,2,BERT,Italien,22.362964630126953
15,ORCpl,3,BERT,Italien,5.750546455383301
15,ORCpl,4,BERT,Italien,2.0805275440216064
15,ORCpl,5,BERT,Italien,24.201444625854492
15,ORCpl,6,BERT,Italien,31.29094123840332
15,ORCpl,7,BERT,Italien,22.666263580322266
15,ORCpl,8,BERT,Italien,0.06674356013536453
16,CMPsg,1,BERT,Italien,17.599048614501953
16,CMPsg,2,BERT,Italien,0.527510941028595
16,CMPsg,3,BERT,Italien,7.893870830535889
16,CMPsg,4,BERT,Italien,0.01873166672885418
16,CMPsg,5,BERT,Italien,11.247758865356445
16,CMPsg,6,BERT,Italien,2.7029616832733154
16,CMPsg,7,BERT,Italien,5.78469181060791
16,CMPsg,8,BERT,Italien,0.014132184907793999
16,CMPpl,1,BERT,Italien,18.12633514404297
16,CMPpl,2,BERT,Italien,0.5626810789108276
16,CMPpl,3,BERT,Italien,7.644139766693115
16,CMPpl,4,BERT,Italien,0.022377941757440567
16,CMPpl,5,BERT,Italien,11.767136573791504
16,CMPpl,6,BERT,Italien,2.6488335132598877
16,CMPpl,7,BERT,Italien,5.2413506507873535
16,CMPpl,8,BERT,Italien,0.014824535697698593
16,ORCsg,1,BERT,Italien,17.982206344604492
16,ORCsg,2,BERT,Italien,1.9985437393188477
16,ORCsg,3,BERT,Italien,6.303757667541504
16,ORCsg,4,BERT,Italien,3.4342117309570312
16,ORCsg,5,BERT,Italien,12.69139575958252
16,ORCsg,6,BERT,Italien,9.581061363220215
16,ORCsg,7,BERT,Italien,9.927905082702637
16,ORCsg,8,BERT,Italien,0.018175369128584862
16,ORCpl,1,BERT,Italien,17.314422607421875
16,ORCpl,2,BERT,Italien,2.170741558074951
16,ORCpl,3,BERT,Italien,5.286499500274658
16,ORCpl,4,BERT,Italien,1.816730260848999
16,ORCpl,5,BERT,Italien,14.293444633483887
16,ORCpl,6,BERT,Italien,5.87044095993042
16,ORCpl,7,BERT,Italien,10.026826858520508
16,ORCpl,8,BERT,Italien,0.011443068273365498
17,CMPsg,1,BERT,Italien,12.251105308532715
17,CMPsg,2,BERT,Italien,3.629014492034912
17,CMPsg,3,BERT,Italien,22.26251220703125
17,CMPsg,4,BERT,Italien,0.010961836203932762
17,CMPsg,5,BERT,Italien,11.38759708404541
17,CMPsg,6,BERT,Italien,8.372940063476562
17,CMPsg,7,BERT,Italien,10.390984535217285
17,CMPsg,8,BERT,Italien,0.013533302582800388
17,CMPpl,1,BERT,Italien,13.15475845336914
17,CMPpl,2,BERT,Italien,2.04803729057312
17,CMPpl,3,BERT,Italien,4.149465560913086
17,CMPpl,4,BERT,Italien,0.016405565664172173
17,CMPpl,5,BERT,Italien,11.24014949798584
17,CMPpl,6,BERT,Italien,8.812146186828613
17,CMPpl,7,BERT,Italien,10.200270652770996
17,CMPpl,8,BERT,Italien,0.016386518254876137
